"Latitude","Longitude","Rainfall","dataDate","dataTime","validityDate","validityTime","Site","Region","Farm","GDP"
54.172,-6.99400000000003,0.44491958618,2017-07-07,0,2017-07-08,900,"B5","Border",5,179.298241139888
54.172,-6.99400000000003,0.014650344849,2017-07-08,0,2017-07-09,900,"B5","Border",5,179.312891484737
54.172,-6.99400000000003,3.7945899963,2017-07-09,0,2017-07-10,900,"B5","Border",5,183.107481481037
54.172,-6.99400000000003,3.1464996338,2017-07-10,0,2017-07-11,900,"B5","Border",5,186.253981114837
54.172,-6.99400000000003,1.4563980103,2017-07-11,0,2017-07-12,900,"B5","Border",5,187.710379125137
54.172,-6.99400000000003,0.0018615722656,2017-07-12,0,2017-07-13,900,"B5","Border",5,187.712240697403
54.172,-6.99400000000003,1.5015296936,2017-07-13,0,2017-07-14,900,"B5","Border",5,189.213770391003
54.172,-6.99400000000003,5.2818565369,2017-07-14,0,2017-07-15,900,"B5","Border",5,194.495626927903
54.172,-6.99400000000003,0.5345954895,2017-07-15,0,2017-07-16,900,"B5","Border",5,195.030222417403
54.172,-6.99400000000003,0.01674079895,2017-07-16,0,2017-07-17,900,"B5","Border",5,195.046963216353
54.172,-6.99400000000003,0,2017-07-17,0,2017-07-18,900,"B5","Border",5,195.046963216353
53.591,-6.40600000000001,0.00015354156494,2017-05-24,0,2017-05-25,900,"D1","Dublin",1,0.00015354156494
53.591,-6.40600000000001,0.0046005249023,2017-05-25,0,2017-05-26,900,"D1","Dublin",1,0.00475406646724
53.591,-6.40600000000001,0,2017-05-26,0,2017-05-27,900,"D1","Dublin",1,0.00475406646724
53.591,-6.40600000000001,19.941246033,2017-05-27,0,2017-05-28,900,"D1","Dublin",1,19.9460000994672
53.591,-6.40600000000001,0.54928588867,2017-05-28,0,2017-05-29,900,"D1","Dublin",1,20.4952859881372
53.591,-6.40600000000001,0.75284576416,2017-05-29,0,2017-05-30,900,"D1","Dublin",1,21.2481317522972
53.591,-6.40600000000001,0.47088813782,2017-05-30,0,2017-05-31,900,"D1","Dublin",1,21.7190198901172
53.591,-6.40600000000001,0.59991455078,2017-05-31,0,2017-06-01,900,"D1","Dublin",1,22.3189344408972
53.591,-6.40600000000001,6.3285255432,2017-06-01,0,2017-06-02,900,"D1","Dublin",1,28.6474599840972
53.591,-6.40600000000001,1.0148010254,2017-06-02,0,2017-06-03,900,"D1","Dublin",1,29.6622610094972
53.591,-6.40600000000001,0.45327758789,2017-06-03,0,2017-06-04,900,"D1","Dublin",1,30.1155385973872
53.591,-6.40600000000001,10.631599426,2017-06-04,0,2017-06-05,900,"D1","Dublin",1,40.7471380233872
53.591,-6.40600000000001,3.8470535278,2017-06-05,0,2017-06-06,900,"D1","Dublin",1,44.5941915511872
53.591,-6.40600000000001,0.6090927124,2017-06-06,0,2017-06-07,900,"D1","Dublin",1,45.2032842635872
53.591,-6.40600000000001,20.34236145,2017-06-07,0,2017-06-08,900,"D1","Dublin",1,65.5456457135872
53.591,-6.40600000000001,12.388687134,2017-06-08,0,2017-06-09,900,"D1","Dublin",1,77.9343328475872
53.591,-6.40600000000001,6.0547294617,2017-06-09,0,2017-06-10,900,"D1","Dublin",1,83.9890623092872
53.591,-6.40600000000001,7.092010498,2017-06-10,0,2017-06-11,900,"D1","Dublin",1,91.0810728072872
53.591,-6.40600000000001,2.5746383667,2017-06-11,0,2017-06-12,900,"D1","Dublin",1,93.6557111739872
53.591,-6.40600000000001,0.25078582764,2017-06-12,0,2017-06-13,900,"D1","Dublin",1,93.9064970016272
53.591,-6.40600000000001,0.067272186279,2017-06-13,0,2017-06-14,900,"D1","Dublin",1,93.9737691879062
53.591,-6.40600000000001,0.064025878906,2017-06-14,0,2017-06-15,900,"D1","Dublin",1,94.0377950668122
53.591,-6.40600000000001,0.81243896484,2017-06-15,0,2017-06-16,900,"D1","Dublin",1,94.8502340316522
53.591,-6.40600000000001,0.0019912719727,2017-06-16,0,2017-06-17,900,"D1","Dublin",1,94.8522253036249
53.591,-6.40600000000001,0.0031309127808,2017-06-17,0,2017-06-18,900,"D1","Dublin",1,94.8553562164057
53.591,-6.40600000000001,0.0047855377197,2017-06-18,0,2017-06-19,900,"D1","Dublin",1,94.8601417541254
53.591,-6.40600000000001,0,2017-06-19,0,2017-06-20,900,"D1","Dublin",1,94.8601417541254
53.591,-6.40600000000001,0,2017-06-20,0,2017-06-21,900,"D1","Dublin",1,94.8601417541254
53.591,-6.40600000000001,0.061477661133,2017-06-21,0,2017-06-22,900,"D1","Dublin",1,94.9216194152584
53.591,-6.40600000000001,0.44882965088,2017-06-22,0,2017-06-23,900,"D1","Dublin",1,95.3704490661384
53.591,-6.40600000000001,0.65744018555,2017-06-23,0,2017-06-24,900,"D1","Dublin",1,96.0278892516884
53.591,-6.40600000000001,0.72838401794,2017-06-24,0,2017-06-25,900,"D1","Dublin",1,96.7562732696284
53.591,-6.40600000000001,0.79669380188,2017-06-25,0,2017-06-26,900,"D1","Dublin",1,97.5529670715084
53.591,-6.40600000000001,13.212387085,2017-06-26,0,2017-06-27,900,"D1","Dublin",1,110.765354156508
53.591,-6.40600000000001,12.774124146,2017-06-27,0,2017-06-28,900,"D1","Dublin",1,123.539478302508
53.591,-6.40600000000001,15.69707489,2017-06-28,0,2017-06-29,900,"D1","Dublin",1,139.236553192508
53.591,-6.40600000000001,1.2526931763,2017-06-29,0,2017-06-30,900,"D1","Dublin",1,140.489246368808
53.591,-6.40600000000001,1.3507957458,2017-06-30,0,2017-07-01,900,"D1","Dublin",1,141.840042114608
53.591,-6.40600000000001,0.083584785461,2017-07-01,0,2017-07-02,900,"D1","Dublin",1,141.923626900069
53.591,-6.40600000000001,0.28714561462,2017-07-02,0,2017-07-03,900,"D1","Dublin",1,142.210772514689
53.591,-6.40600000000001,7.5938224792,2017-07-03,0,2017-07-04,900,"D1","Dublin",1,149.804594993889
53.591,-6.40600000000001,1.9416160583,2017-07-04,0,2017-07-05,900,"D1","Dublin",1,151.746211052189
53.591,-6.40600000000001,1.2159633636,2017-07-05,0,2017-07-06,900,"D1","Dublin",1,152.962174415789
53.591,-6.40600000000001,0.057670593262,2017-07-06,0,2017-07-07,900,"D1","Dublin",1,153.019845009051
53.591,-6.40600000000001,0.11986351013,2017-07-07,0,2017-07-08,900,"D1","Dublin",1,153.139708519181
53.591,-6.40600000000001,0.066314697266,2017-07-08,0,2017-07-09,900,"D1","Dublin",1,153.206023216447
53.591,-6.40600000000001,4.1279792786,2017-07-09,0,2017-07-10,900,"D1","Dublin",1,157.334002495047
53.591,-6.40600000000001,6.8074264526,2017-07-10,0,2017-07-11,900,"D1","Dublin",1,164.141428947647
53.591,-6.40600000000001,6.1601753235,2017-07-11,0,2017-07-12,900,"D1","Dublin",1,170.301604271147
53.591,-6.40600000000001,0,2017-07-12,0,2017-07-13,900,"D1","Dublin",1,170.301604271147
53.591,-6.40600000000001,0.73440933228,2017-07-13,0,2017-07-14,900,"D1","Dublin",1,171.036013603427
53.591,-6.40600000000001,1.7529754639,2017-07-14,0,2017-07-15,900,"D1","Dublin",1,172.788989067327
53.591,-6.40600000000001,0.69016075134,2017-07-15,0,2017-07-16,900,"D1","Dublin",1,173.479149818667
53.591,-6.40600000000001,0.095994949341,2017-07-16,0,2017-07-17,900,"D1","Dublin",1,173.575144768008
53.591,-6.40600000000001,0,2017-07-17,0,2017-07-18,900,"D1","Dublin",1,173.575144768008
53.591,-6.40600000000001,3.7127990723,2017-07-18,0,2017-07-19,900,"D1","Dublin",1,177.287943840308
53.569,-6.39999999999998,0.0003080368042,2017-05-24,0,2017-05-25,900,"D2","Dublin",2,0.0003080368042
53.569,-6.39999999999998,0.0046005249023,2017-05-25,0,2017-05-26,900,"D2","Dublin",2,0.0049085617065
53.569,-6.39999999999998,0,2017-05-26,0,2017-05-27,900,"D2","Dublin",2,0.0049085617065
53.569,-6.39999999999998,20.866279602,2017-05-27,0,2017-05-28,900,"D2","Dublin",2,20.8711881637065
53.569,-6.39999999999998,0.50068664551,2017-05-28,0,2017-05-29,900,"D2","Dublin",2,21.3718748092165
53.569,-6.39999999999998,0.74385070801,2017-05-29,0,2017-05-30,900,"D2","Dublin",2,22.1157255172265
53.569,-6.39999999999998,0.34895515442,2017-05-30,0,2017-05-31,900,"D2","Dublin",2,22.4646806716465
53.569,-6.39999999999998,0.56332969666,2017-05-31,0,2017-06-01,900,"D2","Dublin",2,23.0280103683065
53.569,-6.39999999999998,6.8707618713,2017-06-01,0,2017-06-02,900,"D2","Dublin",2,29.8987722396065
53.569,-6.39999999999998,2.471282959,2017-06-02,0,2017-06-03,900,"D2","Dublin",2,32.3700551986065
53.569,-6.39999999999998,1.6396446228,2017-06-03,0,2017-06-04,900,"D2","Dublin",2,34.0096998214065
53.569,-6.39999999999998,10.288391113,2017-06-04,0,2017-06-05,900,"D2","Dublin",2,44.2980909344065
53.569,-6.39999999999998,4.207572937,2017-06-05,0,2017-06-06,900,"D2","Dublin",2,48.5056638714065
53.569,-6.39999999999998,0.61097717285,2017-06-06,0,2017-06-07,900,"D2","Dublin",2,49.1166410442565
53.569,-6.39999999999998,21.366462708,2017-06-07,0,2017-06-08,900,"D2","Dublin",2,70.4831037522565
53.569,-6.39999999999998,12.852897644,2017-06-08,0,2017-06-09,900,"D2","Dublin",2,83.3360013962565
53.569,-6.39999999999998,6.3001251221,2017-06-09,0,2017-06-10,900,"D2","Dublin",2,89.6361265183565
53.569,-6.39999999999998,7.9812240601,2017-06-10,0,2017-06-11,900,"D2","Dublin",2,97.6173505784565
53.569,-6.39999999999998,1.6883468628,2017-06-11,0,2017-06-12,900,"D2","Dublin",2,99.3056974412565
53.569,-6.39999999999998,0.20804214478,2017-06-12,0,2017-06-13,900,"D2","Dublin",2,99.5137395860365
53.569,-6.39999999999998,0.051071166992,2017-06-13,0,2017-06-14,900,"D2","Dublin",2,99.5648107530285
53.569,-6.39999999999998,0.10273742676,2017-06-14,0,2017-06-15,900,"D2","Dublin",2,99.6675481797885
53.569,-6.39999999999998,1.1041431427,2017-06-15,0,2017-06-16,900,"D2","Dublin",2,100.771691322489
53.569,-6.39999999999998,0.00088500976562,2017-06-16,0,2017-06-17,900,"D2","Dublin",2,100.772576332254
53.569,-6.39999999999998,0.0034441947937,2017-06-17,0,2017-06-18,900,"D2","Dublin",2,100.776020527048
53.569,-6.39999999999998,0.0050525665283,2017-06-18,0,2017-06-19,900,"D2","Dublin",2,100.781073093576
53.569,-6.39999999999998,0,2017-06-19,0,2017-06-20,900,"D2","Dublin",2,100.781073093576
53.569,-6.39999999999998,0,2017-06-20,0,2017-06-21,900,"D2","Dublin",2,100.781073093576
53.569,-6.39999999999998,0.082649230957,2017-06-21,0,2017-06-22,900,"D2","Dublin",2,100.863722324533
53.569,-6.39999999999998,0.49147415161,2017-06-22,0,2017-06-23,900,"D2","Dublin",2,101.355196476143
53.569,-6.39999999999998,0.64709281921,2017-06-23,0,2017-06-24,900,"D2","Dublin",2,102.002289295353
53.569,-6.39999999999998,0.71113967896,2017-06-24,0,2017-06-25,900,"D2","Dublin",2,102.713428974313
53.569,-6.39999999999998,0.71553993225,2017-06-25,0,2017-06-26,900,"D2","Dublin",2,103.428968906563
53.569,-6.39999999999998,13.518791199,2017-06-26,0,2017-06-27,900,"D2","Dublin",2,116.947760105563
53.569,-6.39999999999998,13.221000671,2017-06-27,0,2017-06-28,900,"D2","Dublin",2,130.168760776563
53.569,-6.39999999999998,16.766784668,2017-06-28,0,2017-06-29,900,"D2","Dublin",2,146.935545444563
53.569,-6.39999999999998,1.3639068604,2017-06-29,0,2017-06-30,900,"D2","Dublin",2,148.299452304963
53.569,-6.39999999999998,1.6076011658,2017-06-30,0,2017-07-01,900,"D2","Dublin",2,149.907053470763
53.569,-6.39999999999998,0.083429336548,2017-07-01,0,2017-07-02,900,"D2","Dublin",2,149.990482807311
53.569,-6.39999999999998,0.43111801147,2017-07-02,0,2017-07-03,900,"D2","Dublin",2,150.421600818781
53.569,-6.39999999999998,6.070526123,2017-07-03,0,2017-07-04,900,"D2","Dublin",2,156.492126941781
53.569,-6.39999999999998,1.5985908508,2017-07-04,0,2017-07-05,900,"D2","Dublin",2,158.090717792581
53.569,-6.39999999999998,0.98645210266,2017-07-05,0,2017-07-06,900,"D2","Dublin",2,159.077169895241
53.569,-6.39999999999998,0.062225341797,2017-07-06,0,2017-07-07,900,"D2","Dublin",2,159.139395237038
53.569,-6.39999999999998,0.12271690369,2017-07-07,0,2017-07-08,900,"D2","Dublin",2,159.262112140728
53.569,-6.39999999999998,0.06361579895,2017-07-08,0,2017-07-09,900,"D2","Dublin",2,159.325727939678
53.569,-6.39999999999998,3.7408981323,2017-07-09,0,2017-07-10,900,"D2","Dublin",2,163.066626071978
53.569,-6.39999999999998,7.2864303589,2017-07-10,0,2017-07-11,900,"D2","Dublin",2,170.353056430878
53.569,-6.39999999999998,5.0896949768,2017-07-11,0,2017-07-12,900,"D2","Dublin",2,175.442751407678
53.569,-6.39999999999998,0,2017-07-12,0,2017-07-13,900,"D2","Dublin",2,175.442751407678
53.569,-6.39999999999998,0.8624382019,2017-07-13,0,2017-07-14,900,"D2","Dublin",2,176.305189609578
53.569,-6.39999999999998,1.7247085571,2017-07-14,0,2017-07-15,900,"D2","Dublin",2,178.029898166678
53.569,-6.39999999999998,0.86242294312,2017-07-15,0,2017-07-16,900,"D2","Dublin",2,178.892321109798
53.569,-6.39999999999998,0.11770439148,2017-07-16,0,2017-07-17,900,"D2","Dublin",2,179.010025501278
53.569,-6.39999999999998,0,2017-07-17,0,2017-07-18,900,"D2","Dublin",2,179.010025501278
53.569,-6.39999999999998,3.6895217896,2017-07-18,0,2017-07-19,900,"D2","Dublin",2,182.699547290878
53.569,-6.39999999999998,25.967391968,2017-07-19,0,2017-07-20,900,"D2","Dublin",2,208.666939258878
53.569,-6.39999999999998,3.7910461426,2017-07-20,0,2017-07-21,900,"D2","Dublin",2,212.457985401478
53.569,-6.39999999999998,6.676071167,2017-07-21,0,2017-07-22,900,"D2","Dublin",2,219.134056568478
53.569,-6.39999999999998,4.9039421082,2017-07-22,0,2017-07-23,900,"D2","Dublin",2,224.037998676678
53.569,-6.39999999999998,0.49273681641,2017-07-23,0,2017-07-24,900,"D2","Dublin",2,224.530735493088
53.628,-6.72300000000001,0.00046157836914,2017-05-24,0,2017-05-25,900,"D3","Dublin",3,0.00046157836914
53.628,-6.72300000000001,0.0050182342529,2017-05-25,0,2017-05-26,900,"D3","Dublin",3,0.00547981262204
53.628,-6.72300000000001,0.049133300781,2017-05-26,0,2017-05-27,900,"D3","Dublin",3,0.05461311340304
53.628,-6.72300000000001,15.725624084,2017-05-27,0,2017-05-28,900,"D3","Dublin",3,15.780237197403
53.628,-6.72300000000001,0.8804397583,2017-05-28,0,2017-05-29,900,"D3","Dublin",3,16.660676955703
53.628,-6.72300000000001,1.2087554932,2017-05-29,0,2017-05-30,900,"D3","Dublin",3,17.869432448903
53.628,-6.72300000000001,0.77018356323,2017-05-30,0,2017-05-31,900,"D3","Dublin",3,18.639616012133
53.628,-6.72300000000001,1.2121715546,2017-05-31,0,2017-06-01,900,"D3","Dublin",3,19.851787566733
53.628,-6.72300000000001,7.4375724792,2017-06-01,0,2017-06-02,900,"D3","Dublin",3,27.289360045933
53.628,-6.72300000000001,0.95198059082,2017-06-02,0,2017-06-03,900,"D3","Dublin",3,28.241340636753
53.628,-6.72300000000001,0.1727142334,2017-06-03,0,2017-06-04,900,"D3","Dublin",3,28.414054870153
53.628,-6.72300000000001,6.28956604,2017-06-04,0,2017-06-05,900,"D3","Dublin",3,34.703620910153
53.628,-6.72300000000001,3.9056396484,2017-06-05,0,2017-06-06,900,"D3","Dublin",3,38.609260558553
53.628,-6.72300000000001,0.18798828125,2017-06-06,0,2017-06-07,900,"D3","Dublin",3,38.797248839803
53.628,-6.72300000000001,17.752632141,2017-06-07,0,2017-06-08,900,"D3","Dublin",3,56.549880980803
53.628,-6.72300000000001,17.371658325,2017-06-08,0,2017-06-09,900,"D3","Dublin",3,73.921539305803
53.628,-6.72300000000001,7.3653564453,2017-06-09,0,2017-06-10,900,"D3","Dublin",3,81.286895751103
53.628,-6.72300000000001,7.1973266602,2017-06-10,0,2017-06-11,900,"D3","Dublin",3,88.484222411303
53.628,-6.72300000000001,2.5813446045,2017-06-11,0,2017-06-12,900,"D3","Dublin",3,91.065567015803
53.628,-6.72300000000001,0.14058685303,2017-06-12,0,2017-06-13,900,"D3","Dublin",3,91.206153868833
53.628,-6.72300000000001,0.16352081299,2017-06-13,0,2017-06-14,900,"D3","Dublin",3,91.369674681823
53.628,-6.72300000000001,0.82884216309,2017-06-14,0,2017-06-15,900,"D3","Dublin",3,92.198516844913
53.628,-6.72300000000001,0.91119384766,2017-06-15,0,2017-06-16,900,"D3","Dublin",3,93.109710692573
53.628,-6.72300000000001,0.0022125244141,2017-06-16,0,2017-06-17,900,"D3","Dublin",3,93.1119232169872
53.628,-6.72300000000001,0.0054268836975,2017-06-17,0,2017-06-18,900,"D3","Dublin",3,93.1173501006846
53.628,-6.72300000000001,0.0074443817139,2017-06-18,0,2017-06-19,900,"D3","Dublin",3,93.1247944823985
53.628,-6.72300000000001,0,2017-06-19,0,2017-06-20,900,"D3","Dublin",3,93.1247944823985
53.628,-6.72300000000001,0,2017-06-20,0,2017-06-21,900,"D3","Dublin",3,93.1247944823985
53.628,-6.72300000000001,0.041320800781,2017-06-21,0,2017-06-22,900,"D3","Dublin",3,93.1661152831795
53.628,-6.72300000000001,0.37891769409,2017-06-22,0,2017-06-23,900,"D3","Dublin",3,93.5450329772695
53.628,-6.72300000000001,0.79447937012,2017-06-23,0,2017-06-24,900,"D3","Dublin",3,94.3395123473895
53.628,-6.72300000000001,0.83276367188,2017-06-24,0,2017-06-25,900,"D3","Dublin",3,95.1722760192695
53.628,-6.72300000000001,0.84337806702,2017-06-25,0,2017-06-26,900,"D3","Dublin",3,96.0156540862895
53.628,-6.72300000000001,10.808876038,2017-06-26,0,2017-06-27,900,"D3","Dublin",3,106.82453012429
53.628,-6.72300000000001,14.395103455,2017-06-27,0,2017-06-28,900,"D3","Dublin",3,121.21963357929
53.628,-6.72300000000001,17.115341187,2017-06-28,0,2017-06-29,900,"D3","Dublin",3,138.33497476629
53.628,-6.72300000000001,0.26333618164,2017-06-29,0,2017-06-30,900,"D3","Dublin",3,138.59831094793
53.628,-6.72300000000001,1.3773345947,2017-06-30,0,2017-07-01,900,"D3","Dublin",3,139.97564554263
53.628,-6.72300000000001,0.08545589447,2017-07-01,0,2017-07-02,900,"D3","Dublin",3,140.061101437099
53.628,-6.72300000000001,0.46961784363,2017-07-02,0,2017-07-03,900,"D3","Dublin",3,140.530719280729
53.628,-6.72300000000001,11.022006989,2017-07-03,0,2017-07-04,900,"D3","Dublin",3,151.55272626973
53.628,-6.72300000000001,3.1106910706,2017-07-04,0,2017-07-05,900,"D3","Dublin",3,154.66341734033
53.628,-6.72300000000001,1.832195282,2017-07-05,0,2017-07-06,900,"D3","Dublin",3,156.49561262233
53.628,-6.72300000000001,0.67230987549,2017-07-06,0,2017-07-07,900,"D3","Dublin",3,157.167922497819
53.628,-6.72300000000001,0.15068435669,2017-07-07,0,2017-07-08,900,"D3","Dublin",3,157.318606854509
53.628,-6.72300000000001,0.00077056884766,2017-07-08,0,2017-07-09,900,"D3","Dublin",3,157.319377423357
53.628,-6.72300000000001,4.2431488037,2017-07-09,0,2017-07-10,900,"D3","Dublin",3,161.562526227057
53.628,-6.72300000000001,4.9533538818,2017-07-10,0,2017-07-11,900,"D3","Dublin",3,166.515880108857
53.628,-6.72300000000001,5.2924957275,2017-07-11,0,2017-07-12,900,"D3","Dublin",3,171.808375836357
53.628,-6.72300000000001,0,2017-07-12,0,2017-07-13,900,"D3","Dublin",3,171.808375836357
53.628,-6.72300000000001,0.9799156189,2017-07-13,0,2017-07-14,900,"D3","Dublin",3,172.788291455257
53.628,-6.72300000000001,1.4793891907,2017-07-14,0,2017-07-15,900,"D3","Dublin",3,174.267680645957
53.628,-6.72300000000001,0.46780586243,2017-07-15,0,2017-07-16,900,"D3","Dublin",3,174.735486508387
53.628,-6.72300000000001,0.046035766602,2017-07-16,0,2017-07-17,900,"D3","Dublin",3,174.781522274989
53.628,-6.72300000000001,0,2017-07-17,0,2017-07-18,900,"D3","Dublin",3,174.781522274989
53.628,-6.72300000000001,10.608474731,2017-07-18,0,2017-07-19,900,"D3","Dublin",3,185.389997005989
53.628,-6.72300000000001,18.701271057,2017-07-19,0,2017-07-20,900,"D3","Dublin",3,204.091268062989
53.628,-6.72300000000001,6.4778442383,2017-07-20,0,2017-07-21,900,"D3","Dublin",3,210.569112301289
53.628,-6.72300000000001,9.3485488892,2017-07-21,0,2017-07-22,900,"D3","Dublin",3,219.917661190489
53.628,-6.72300000000001,2.1314506531,2017-07-22,0,2017-07-23,900,"D3","Dublin",3,222.049111843589
53.628,-6.72300000000001,0.12426376343,2017-07-23,0,2017-07-24,900,"D3","Dublin",3,222.173375607019
53.606,-6.71699999999998,0.064178466797,2017-05-26,0,2017-05-27,900,"D4","Dublin",4,0.064178466797
53.606,-6.71699999999998,16.487350464,2017-05-27,0,2017-05-28,900,"D4","Dublin",4,16.551528930797
53.606,-6.71699999999998,0.80471038818,2017-05-28,0,2017-05-29,900,"D4","Dublin",4,17.356239318977
53.606,-6.71699999999998,1.2252502441,2017-05-29,0,2017-05-30,900,"D4","Dublin",4,18.581489563077
53.606,-6.71699999999998,0.80432510376,2017-05-30,0,2017-05-31,900,"D4","Dublin",4,19.385814666837
53.606,-6.71699999999998,1.1478157043,2017-05-31,0,2017-06-01,900,"D4","Dublin",4,20.533630371137
53.606,-6.71699999999998,8.1424293518,2017-06-01,0,2017-06-02,900,"D4","Dublin",4,28.676059722937
53.606,-6.71699999999998,0.96744155884,2017-06-02,0,2017-06-03,900,"D4","Dublin",4,29.643501281777
53.606,-6.71699999999998,0.5701789856,2017-06-03,0,2017-06-04,900,"D4","Dublin",4,30.213680267377
53.606,-6.71699999999998,5.9087295532,2017-06-04,0,2017-06-05,900,"D4","Dublin",4,36.122409820577
53.606,-6.71699999999998,3.7839660645,2017-06-05,0,2017-06-06,900,"D4","Dublin",4,39.906375885077
53.606,-6.71699999999998,0.18047332764,2017-06-06,0,2017-06-07,900,"D4","Dublin",4,40.086849212717
53.606,-6.71699999999998,18.242424011,2017-06-07,0,2017-06-08,900,"D4","Dublin",4,58.329273223717
53.606,-6.71699999999998,14.6927948,2017-06-08,0,2017-06-09,900,"D4","Dublin",4,73.022068023717
53.606,-6.71699999999998,7.3065414429,2017-06-09,0,2017-06-10,900,"D4","Dublin",4,80.328609466617
53.606,-6.71699999999998,6.9769210815,2017-06-10,0,2017-06-11,900,"D4","Dublin",4,87.305530548117
53.606,-6.71699999999998,2.6506690979,2017-06-11,0,2017-06-12,900,"D4","Dublin",4,89.956199646017
53.606,-6.71699999999998,0.20637130737,2017-06-12,0,2017-06-13,900,"D4","Dublin",4,90.162570953387
53.606,-6.71699999999998,0.10704803467,2017-06-13,0,2017-06-14,900,"D4","Dublin",4,90.269618988057
53.606,-6.71699999999998,0.65016937256,2017-06-14,0,2017-06-15,900,"D4","Dublin",4,90.919788360617
53.606,-6.71699999999998,0.98981666565,2017-06-15,0,2017-06-16,900,"D4","Dublin",4,91.909605026267
53.606,-6.71699999999998,0.00088500976562,2017-06-16,0,2017-06-17,900,"D4","Dublin",4,91.9104900360326
53.606,-6.71699999999998,0.0057401657104,2017-06-17,0,2017-06-18,900,"D4","Dublin",4,91.916230201743
53.606,-6.71699999999998,0.0069141387939,2017-06-18,0,2017-06-19,900,"D4","Dublin",4,91.9231443405369
53.606,-6.71699999999998,0,2017-06-19,0,2017-06-20,900,"D4","Dublin",4,91.9231443405369
53.606,-6.71699999999998,0,2017-06-20,0,2017-06-21,900,"D4","Dublin",4,91.9231443405369
53.606,-6.71699999999998,0.035278320312,2017-06-21,0,2017-06-22,900,"D4","Dublin",4,91.9584226608489
53.606,-6.71699999999998,0.38800811768,2017-06-22,0,2017-06-23,900,"D4","Dublin",4,92.3464307785289
53.606,-6.71699999999998,0.68595695496,2017-06-23,0,2017-06-24,900,"D4","Dublin",4,93.0323877334889
53.606,-6.71699999999998,0.69253158569,2017-06-24,0,2017-06-25,900,"D4","Dublin",4,93.7249193191789
53.606,-6.71699999999998,0.83945083618,2017-06-25,0,2017-06-26,900,"D4","Dublin",4,94.5643701553589
53.606,-6.71699999999998,11.089103699,2017-06-26,0,2017-06-27,900,"D4","Dublin",4,105.653473854359
53.606,-6.71699999999998,12.490364075,2017-06-27,0,2017-06-28,900,"D4","Dublin",4,118.143837929359
53.606,-6.71699999999998,17.527427673,2017-06-28,0,2017-06-29,900,"D4","Dublin",4,135.671265602359
53.606,-6.71699999999998,0.24130249023,2017-06-29,0,2017-06-30,900,"D4","Dublin",4,135.912568092589
53.606,-6.71699999999998,1.3002929688,2017-06-30,0,2017-07-01,900,"D4","Dublin",4,137.212861061389
53.606,-6.71699999999998,0.084832191467,2017-07-01,0,2017-07-02,900,"D4","Dublin",4,137.297693252856
53.606,-6.71699999999998,0.40224266052,2017-07-02,0,2017-07-03,900,"D4","Dublin",4,137.699935913376
53.606,-6.71699999999998,11.374809265,2017-07-03,0,2017-07-04,900,"D4","Dublin",4,149.074745178376
53.606,-6.71699999999998,3.3576965332,2017-07-04,0,2017-07-05,900,"D4","Dublin",4,152.432441711576
53.606,-6.71699999999998,1.9720039368,2017-07-05,0,2017-07-06,900,"D4","Dublin",4,154.404445648376
53.606,-6.71699999999998,0.42038726807,2017-07-06,0,2017-07-07,900,"D4","Dublin",4,154.824832916446
53.606,-6.71699999999998,0.10844802856,2017-07-07,0,2017-07-08,900,"D4","Dublin",4,154.933280945006
53.606,-6.71699999999998,0.00038528442383,2017-07-08,0,2017-07-09,900,"D4","Dublin",4,154.93366622943
53.606,-6.71699999999998,4.1401023865,2017-07-09,0,2017-07-10,900,"D4","Dublin",4,159.07376861593
53.606,-6.71699999999998,5.3900680542,2017-07-10,0,2017-07-11,900,"D4","Dublin",4,164.46383667013
53.606,-6.71699999999998,5.5098419189,2017-07-11,0,2017-07-12,900,"D4","Dublin",4,169.97367858903
53.606,-6.71699999999998,0,2017-07-12,0,2017-07-13,900,"D4","Dublin",4,169.97367858903
53.606,-6.71699999999998,1.0657367706,2017-07-13,0,2017-07-14,900,"D4","Dublin",4,171.03941535963
53.606,-6.71699999999998,1.2202033997,2017-07-14,0,2017-07-15,900,"D4","Dublin",4,172.25961875933
53.606,-6.71699999999998,0.54405784607,2017-07-15,0,2017-07-16,900,"D4","Dublin",4,172.8036766054
53.606,-6.71699999999998,0.06879234314,2017-07-16,0,2017-07-17,900,"D4","Dublin",4,172.87246894854
53.606,-6.71699999999998,0,2017-07-17,0,2017-07-18,900,"D4","Dublin",4,172.87246894854
53.606,-6.71699999999998,10.471008301,2017-07-18,0,2017-07-19,900,"D4","Dublin",4,183.34347724954
53.606,-6.71699999999998,18.427604675,2017-07-19,0,2017-07-20,900,"D4","Dublin",4,201.77108192454
53.606,-6.71699999999998,4.7939224243,2017-07-20,0,2017-07-21,900,"D4","Dublin",4,206.56500434884
53.606,-6.71699999999998,8.2577438354,2017-07-21,0,2017-07-22,900,"D4","Dublin",4,214.82274818424
53.606,-6.71699999999998,2.1787948608,2017-07-22,0,2017-07-23,900,"D4","Dublin",4,217.00154304504
53.606,-6.71699999999998,0.12339782715,2017-07-23,0,2017-07-24,900,"D4","Dublin",4,217.12494087219
53.606,-6.71699999999998,0.0083389282227,2017-07-24,0,2017-07-25,900,"D4","Dublin",4,217.133279800412
53.606,-6.71699999999998,8.0303268433,2017-07-25,0,2017-07-26,900,"D4","Dublin",4,225.163606643712
