"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
64,"C2","Cork",2,"D2","Cork2","D",48.5666666666667,34.2138888888889,1.41950150198912
64,"C2","Cork",2,"D3","Cork2","D",54.1833333333333,34.2138888888889,1.58366485345457
64,"C3","Cork",3,"D1","Cork3","D",NA,NA,NA
64,"C3","Cork",3,"D2","Cork3","D",NA,NA,NA
64,"C3","Cork",3,"D3","Cork3","D",38.8277777777778,NA,NA
64,"C4","Cork",4,"D1","Cork4","D",61,50.2333333333333,1.21433311214333
64,"C4","Cork",4,"D2","Cork4","D",53.1,50.2333333333333,1.05706702057067
64,"C4","Cork",4,"D3","Cork4","D",NA,50.2333333333333,NA
64,"C5","Cork",5,"D1","Cork5","D",3.3,56.05,0.0588760035682426
64,"C5","Cork",5,"D2","Cork5","D",44.2,56.05,0.788581623550402
64,"C5","Cork",5,"D3","Cork5","D",74.9,56.05,1.33630686886708
64,"D1","Dublin",1,"D1","Dublin1","D",53.75,59.5962962962963,0.901901684171276
64,"D1","Dublin",1,"D2","Dublin1","D",52.0611111111111,59.5962962962963,0.873562861226773
64,"D1","Dublin",1,"D3","Dublin1","D",53.8444444444444,59.5962962962963,0.903486420980673
64,"D2","Dublin",2,"D1","Dublin2","D",48.0611111111111,45.6481481481482,1.05286004056795
64,"D2","Dublin",2,"D2","Dublin2","D",NA,45.6481481481482,NA
64,"D2","Dublin",2,"D3","Dublin2","D",44.9555555555556,45.6481481481482,0.984827586206896
64,"D3","Dublin",3,"D1","Dublin3","D",47.5333333333333,60.8518518518519,0.781132075471698
64,"D3","Dublin",3,"D2","Dublin3","D",49.3277777777778,60.8518518518519,0.810620815581254
64,"D3","Dublin",3,"D3","Dublin3","D",46.2666666666667,60.8518518518519,0.760316494217894
64,"D4","Dublin",4,"D1","Dublin4","D",60.9333333333333,65.8814814814815,0.92489318641781
64,"D4","Dublin",4,"D2","Dublin4","D",62.7166666666667,65.8814814814815,0.95196199685181
64,"D4","Dublin",4,"D3","Dublin4","D",51.45,65.8814814814815,0.780947829997751
64,"L1","Limerick",1,"D1","Limerick1","D",54.3222222222222,63.2981481481481,0.858196073842193
64,"L1","Limerick",1,"D2","Limerick1","D",NA,63.2981481481481,NA
64,"L1","Limerick",1,"D3","Limerick1","D",47.9722222222222,63.2981481481481,0.75787718323045
64,"L2","Limerick",2,"D1","Limerick2","D",8.75,22.2732683982684,0.392847598454848
64,"L2","Limerick",2,"D2","Limerick2","D",24.0571428571429,22.2732683982684,1.080090376813
64,"L2","Limerick",2,"D3","Limerick2","D",26.15,22.2732683982684,1.17405310852506
64,"L3","Limerick",3,"D1","Limerick3","D",65.0277777777778,67.3481481481482,0.965546634403871
64,"L3","Limerick",3,"D2","Limerick3","D",52.2222222222222,67.3481481481482,0.77540695116586
64,"L3","Limerick",3,"D3","Limerick3","D",69.1555555555556,67.3481481481482,1.02683677958645
64,"L4","Limerick",4,"D1","Limerick4","D",NA,NA,NA
64,"L4","Limerick",4,"D2","Limerick4","D",NA,NA,NA
64,"L4","Limerick",4,"D3","Limerick4","D",NA,NA,NA
64,"L5","Limerick",5,"D1","Limerick5","D",48.0777777777778,44.762962962963,1.07405262286944
64,"L5","Limerick",5,"D2","Limerick5","D",50.0944444444444,44.762962962963,1.11910474929671
64,"L5","Limerick",5,"D3","Limerick5","D",43.4333333333333,44.762962962963,0.970296210491478
